证券代码	更新日期	总股本(万股)	国家股	发起法人股	法人股	B股	Ｈ股	流通A股	职工股	A2转配股	总资产(千元)	流动资产	固定资产	无形资产	长期投资	流动负债	长期负债	资本公积金	每股公积金	股东权益	主营收入	主营利润	其他利润	营业利润	投资收益	补贴收入	营业外收支	损益调整	利润总额	税后利润	净利润	未分配利润	每股未分配	每股收益	每股净资	调整每股净资	股东权益比率	净资收益率	经营现金流入	经营现金流出	经营现金流量	投资现金流入	投资现金流出	投资现金流量	筹资现金流入	筹资现金流出	筹资现金流量	现金及等价物	应收帐款周转率	存货周转率	股东总数	发行价	发行量	主营业务增长率	税后利润增长率	净资产增长率	总资产增长率
SH600793	20180930	10530.000	0.000	0.000	0.000	0.000	0.000	10530.000	0.000	0.000	3584384.500	1253691.500	1902568.500	83003.609	0.000	2583359.500	645146.938	105371.094	1.001	355878.094	1040006.625	161461.781	0.000	153548.609	-414.407	0.000	56625.723	0.000	210174.344	210174.344	210174.344	141539.891	1.344	1.996	3.380	3.062	9.929	83.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600794	20180930	121215.219	0.000	2057.800	2057.800	0.000	0.000	119157.414	0.000	0.000	3243018.500	1314638.000	1034859.375	231835.172	0.000	680647.563	476510.656	267652.844	0.221	1804561.125	1079658.375	130294.188	0.000	39995.082	-54735.422	0.000	15912.398	0.000	55907.484	55907.484	29149.172	242478.156	0.200	0.024	1.489	1.482	55.645	1.620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600795	20180930	1965039.750	0.000	0.000	0.000	0.000	0.000	1965039.750	0.000	0.000	279140000.000	25236056.000	195879200.000	2269874.750	0.000	63343564.000	142255040.000	5373952.500	0.273	52540724.000	48058796.000	9134909.000	0.000	4543703.500	1602943.000	0.000	-13601.207	0.000	4530102.000	4530102.000	2632487.750	19609408.000	0.998	0.128	2.538	2.534	18.822	5.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600796	20180930	30140.215	0.000	0.000	0.000	0.000	0.000	30140.215	0.000	0.000	983855.938	407050.375	399064.406	25251.516	0.000	229453.156	116663.859	37580.840	0.125	603896.438	332991.438	53276.020	0.000	-13177.407	-10087.003	0.000	-647.909	0.000	-13825.317	-13825.317	-18722.254	182142.734	0.604	-0.060	2.004	2.000	61.381	-3.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600797	20180930	105521.875	0.000	9988.956	9988.956	0.000	0.000	94111.445	0.000	0.000	6574451.000	2852327.250	845045.063	68535.969	0.000	1828965.500	76044.086	2077043.250	1.968	4461453.500	2383498.000	695283.625	0.000	221246.063	40889.398	0.000	16.426	0.000	221262.484	221262.484	158422.781	1160551.500	1.100	0.150	4.228	4.197	67.860	3.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600798	20180930	120653.422	0.000	0.000	0.000	0.000	0.000	103085.094	0.000	0.000	6282298.000	669379.938	2101959.500	3466496.500	0.000	815682.875	1966291.000	1168212.375	1.485	2899238.500	1470674.375	347558.719	0.000	206207.125	-675.326	0.000	2137.633	0.000	208344.766	208344.766	117224.211	464826.813	0.385	0.097	3.066	3.066	46.149	4.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600800	20180930	61127.105	0.000	31.500	31.500	0.000	0.000	61095.605	0.000	0.000	489837.000	209458.563	61016.453	33850.262	0.000	501914.188	8617.498	135067.828	0.221	15477.470	107508.477	17678.670	0.000	-43036.816	-12066.512	0.000	-543.545	0.000	-43580.367	-43580.367	-42855.813	-776157.563	-1.270	-0.070	0.025	0.025	3.160	-115.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600801	20180930	149757.125	0.000	0.000	0.000	52480.000	0.000	97277.133	0.000	0.000	32255218.000	10139495.000	15079471.000	3150496.500	0.000	10015418.000	5842275.500	2510252.000	1.676	14905392.000	19040138.000	6936194.500	0.000	4672703.500	85970.672	0.000	-5453.087	0.000	4667250.500	4667250.500	3411384.750	10142634.000	6.773	2.280	9.953	9.790	46.211	25.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600802	20180930	38187.367	0.000	0.000	0.000	0.000	0.000	38187.367	0.000	0.000	3930348.750	798432.125	2047557.500	358701.313	0.000	2372696.000	147163.766	213903.594	0.560	896064.250	1995649.875	629374.938	0.000	474094.406	22987.098	0.000	-1237.912	0.000	472856.500	472856.500	321838.094	-90385.688	-0.237	0.840	2.350	2.099	22.799	42.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600803	20180930	122935.578	0.000	0.000	0.000	0.000	0.000	122935.578	0.000	0.000	22794610.000	5975332.500	5006164.500	1045525.375	0.000	6598866.000	6886733.000	1802644.500	1.466	8485491.000	9796758.000	2137462.750	0.000	1322610.125	358705.875	0.000	10149.930	0.000	1332760.125	1332760.125	1034847.813	5004392.000	4.071	0.880	6.902	6.622	37.226	13.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600804	20180930	143245.656	0.000	0.000	0.000	0.000	0.000	143235.781	0.000	0.000	22901682.000	4485178.500	10375124.000	295017.688	0.000	10131516.000	5675648.000	2421626.000	1.691	7018699.000	5232265.000	2698633.750	0.000	359804.688	4681.457	0.000	33517.797	0.000	393322.469	393322.469	341646.094	3031049.750	2.116	0.240	4.900	4.534	30.647	4.820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600805	20180930	85089.453	0.000	61.913	61.913	0.000	0.000	85027.539	0.000	0.000	10156465.000	2394522.250	1136419.875	754536.875	0.000	2987795.000	353676.719	382169.000	0.449	6219296.000	1477533.750	218041.406	0.000	140099.438	287683.563	0.000	5663.892	0.000	145763.344	145763.344	148698.875	4249454.500	4.994	0.175	7.309	7.301	61.235	2.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600806	20180331	53108.109	0.000	0.000	0.000	0.000	14089.481	39018.629	0.000	0.000	1641735.125	966804.875	404081.406	176565.031	0.000	1466253.625	264964.625	19765.031	0.037	-95691.563	108423.828	1025.993	0.000	-57414.184	0.000	0.000	-56.351	0.000	-57470.539	-57470.539	-55968.273	-763614.688	-1.438	-0.109	-0.180	-0.180	-5.829	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600807	20180930	88463.477	0.000	7801.626	7801.626	0.000	0.000	78701.844	0.000	0.000	8516348.000	6742612.500	174061.578	406742.000	0.000	7308085.000	483276.531	1182884.875	1.337	714356.875	949851.938	3972.472	0.000	-1046505.250	-3067.555	0.000	83982.609	0.000	-962522.625	-962522.625	-999836.000	-1141884.375	-1.291	-1.160	0.808	0.786	8.388	-79.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600808	20180930	770068.125	0.000	0.000	0.000	0.000	173293.000	596775.125	0.000	0.000	74160200.000	35927612.000	30402250.000	1892768.125	0.000	36996056.000	5290860.000	8352287.500	1.085	28210896.000	63116580.000	9024931.000	0.000	6940177.000	820776.313	0.000	93826.398	0.000	7034004.000	7034004.000	5583446.000	7586508.000	0.935	0.725	3.613	3.613	38.041	21.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600809	20180930	86584.828	0.000	0.000	0.000	0.000	0.000	86584.828	0.000	0.000	10264553.000	7436690.500	1677127.375	224998.922	0.000	4106276.500	21001.682	242144.625	0.280	5988096.000	6915445.500	3529303.750	0.000	1913583.625	380.122	0.000	-3803.438	0.000	1909780.125	1909780.125	1263800.250	4347410.000	5.021	1.460	6.916	6.908	58.338	22.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600810	20180930	44228.000	0.000	0.000	0.000	0.000	0.000	44228.000	0.000	0.000	10909366.000	5355109.000	2572778.500	276185.875	0.000	6203030.500	831175.750	1790275.625	4.048	3094320.500	8641256.000	1187034.625	0.000	905271.500	268776.844	0.000	-1472.051	0.000	903799.438	903799.438	564734.813	623534.000	1.410	1.280	6.996	6.974	28.364	20.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600811	20180930	371457.625	0.000	44110.281	44110.281	0.000	0.000	327347.344	0.000	0.000	50138164.000	28989338.000	819773.438	177938.906	0.000	17032606.000	12198202.000	8525459.000	2.295	20584884.000	7714694.500	326708.781	0.000	735517.125	1295808.125	0.000	-1989.482	0.000	733527.563	733527.563	773549.250	5783010.500	1.557	0.208	5.542	5.491	41.056	3.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600812	20180930	163080.469	0.000	0.000	0.000	0.000	0.000	163080.469	0.000	0.000	17923522.000	7472970.500	7594166.000	371899.094	0.000	10383353.000	2113830.250	3481031.000	2.135	5369949.500	7080076.000	2620346.250	0.000	108108.828	31141.307	0.000	-1196.203	0.000	106912.625	106912.625	76931.219	33128.363	0.020	0.047	3.293	3.259	29.960	1.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600814	20180930	71502.680	0.000	0.000	0.000	0.000	0.000	71502.680	0.000	0.000	5134407.000	2875466.000	912217.188	20301.564	0.000	1795694.250	27486.129	14284.947	0.020	2388649.000	4205758.500	884654.000	0.000	357513.281	17010.984	0.000	-563.223	0.000	356950.063	356950.063	131580.125	1462008.500	2.045	0.180	3.341	3.159	46.522	5.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600815	20180930	95897.000	0.000	0.000	0.000	0.000	0.000	95897.000	0.000	0.000	5728032.000	4009458.000	636406.563	250852.031	0.000	4613635.500	501076.938	2056536.750	2.145	439533.875	2267045.250	274109.344	0.000	-63823.629	729.586	0.000	21371.145	0.000	-42452.484	-42452.484	-106137.203	-2847700.000	-2.970	-0.110	0.458	0.446	7.673	-21.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600816	20180930	546913.813	0.000	79662.875	79662.875	0.000	0.000	467250.906	0.000	0.000	22917580.000	0.000	8197.123	4895.949	0.000	0.000	0.000	3100858.000	0.567	13867595.000	1280026.875	-185689.250	0.000	-165335.141	-1538.151	0.000	215607.438	0.000	50272.305	50272.305	24087.324	3588711.000	0.656	0.004	2.536	2.536	60.511	0.160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600817	20180930	16091.008	0.000	523.101	523.101	0.000	0.000	15567.907	0.000	0.000	168832.594	54919.926	50.500	0.000	0.000	15959.298	24512.889	212282.375	1.319	95825.516	15504.150	6371.255	0.000	1140.152	0.000	0.000	-10.000	0.000	1130.152	1130.152	-748.435	-285598.406	-1.775	-0.005	0.595	0.595	56.758	-0.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600818	20180930	32144.791	0.000	0.000	0.000	8349.000	0.000	23795.791	0.000	0.000	1058488.625	310157.438	80066.203	123188.445	0.000	255950.609	150530.813	33523.277	0.104	641484.813	404647.313	51293.848	0.000	11109.146	38242.188	0.000	-792.627	0.000	10316.519	10316.519	13898.377	180646.438	0.562	0.040	1.996	1.931	60.604	2.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600819	20180930	93491.609	0.000	0.000	0.000	18750.000	0.000	74741.609	0.000	0.000	7082253.000	2822989.750	3497510.250	435965.281	0.000	2609994.250	771878.188	1129842.750	1.209	3077970.000	2807338.750	472058.563	0.000	123710.195	38575.434	0.000	4706.902	0.000	128417.102	128417.102	89921.297	538492.563	0.576	0.100	3.292	3.222	43.460	2.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600820	20180930	314409.625	0.000	0.000	0.000	0.000	0.000	314409.625	0.000	0.000	72924056.000	41808376.000	3208177.500	4211592.000	0.000	35893684.000	16058901.000	6832857.500	2.173	19915602.000	23460142.000	2966196.000	0.000	1650467.000	483417.125	0.000	-3358.787	0.000	1647108.250	1647108.250	1279627.625	8545867.000	2.718	0.410	6.334	6.321	27.310	6.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600821	20180930	41626.824	0.000	0.000	0.000	0.000	0.000	41626.824	0.000	0.000	1353286.875	69252.664	607071.000	21015.939	0.000	648599.000	299192.531	178662.469	0.429	405495.375	121672.461	22094.094	0.000	-108190.750	-20179.377	0.000	83.255	0.000	-108107.492	-108107.492	-108107.492	-286666.938	-0.689	-0.260	0.974	0.949	29.964	-23.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600822	20180930	49597.293	0.000	0.000	0.000	9982.501	0.000	39614.789	0.000	0.000	1938356.875	1262941.500	334765.344	32584.580	0.000	1179663.000	100256.109	1782934.375	3.595	599003.188	5028729.000	263144.406	0.000	57482.852	20486.621	0.000	2526.133	0.000	60008.984	60008.984	40776.438	-1746797.375	-3.522	0.082	1.208	1.160	30.903	7.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600823	20180930	375116.813	0.000	0.000	0.000	0.000	0.000	375116.813	0.000	0.000	100636312.000	63936176.000	1729510.125	492242.063	0.000	37432444.000	18950942.000	778159.875	0.207	23140796.000	14379746.000	4070774.500	0.000	3360721.500	79162.414	0.000	4311.995	0.000	3365033.500	3365033.500	1476052.375	14146238.000	3.771	0.390	6.169	6.155	22.994	6.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600824	20180930	105402.711	0.000	0.000	0.000	0.000	0.000	105402.711	0.000	0.000	2907832.250	1366038.125	186720.453	32434.883	0.000	628615.688	7438.972	156400.484	0.148	2221074.000	1164177.625	468822.563	0.000	158659.938	9041.604	0.000	6061.986	0.000	164721.938	164721.938	121458.203	802485.375	0.761	0.115	2.107	2.093	76.382	5.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600825	20180930	104488.781	0.000	0.000	0.000	0.000	0.000	104488.781	0.000	0.000	4000633.500	2447845.250	299177.219	28120.227	0.000	1370695.125	0.000	556517.688	0.533	2629137.250	844201.250	302786.469	0.000	26547.859	30418.506	0.000	2465.294	0.000	29013.152	29013.152	26744.691	844170.000	0.808	0.026	2.516	2.496	65.718	1.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600826	20180930	42064.230	0.000	0.000	0.000	0.000	0.000	42064.230	0.000	0.000	4214371.000	3026312.500	22893.467	3578.650	0.000	1093292.000	112188.945	136249.531	0.324	2932193.750	2344810.000	122528.188	0.000	310459.125	425976.688	0.000	878.241	0.000	311337.375	311337.375	237789.344	1828565.000	4.347	0.570	6.971	6.971	69.576	7.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600827	20180930	178416.813	0.000	0.000	0.000	17971.820	0.000	154277.750	0.000	0.000	44614836.000	18774036.000	13833672.000	3514438.500	0.000	22042702.000	2751802.500	2922012.750	1.638	16203362.000	35770804.000	7395174.000	0.000	1250566.500	233690.375	0.000	55422.234	0.000	1305988.875	1305988.875	700488.375	7995864.500	4.482	0.390	9.082	8.601	36.318	4.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600828	20180930	173198.250	0.000	108281.969	108281.969	0.000	0.000	64905.164	0.000	0.000	18682218.000	4072592.750	4845929.500	1864748.625	0.000	7194532.500	5058123.500	92769.781	0.054	5440079.000	8572119.000	2423302.250	0.000	1084287.625	8134.632	0.000	-6765.471	0.000	1077522.125	1077522.125	740708.188	1529477.000	0.683	0.428	2.941	2.707	29.119	13.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600829	20180930	57988.859	0.000	0.000	0.000	0.000	0.000	57988.859	0.000	0.000	4177818.500	3676597.000	287114.594	27534.664	0.000	2506614.000	147072.125	0.000	0.000	1524132.250	5346025.000	657407.750	0.000	272229.969	0.000	0.000	-1309.024	0.000	270920.969	270920.969	202048.219	896189.938	1.546	0.348	2.628	2.608	36.481	12.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600830	20180930	45432.273	0.000	0.000	0.000	0.000	0.000	45432.273	0.000	0.000	3119425.500	1084154.000	81249.164	45228.195	0.000	402822.969	379062.813	524496.250	1.155	2127664.500	613637.063	98377.195	0.000	46800.656	450.342	0.000	6090.229	0.000	52890.883	52890.883	29647.959	1037478.188	2.284	0.065	4.683	4.681	68.207	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600831	20180930	60496.770	0.000	2502.750	2502.750	0.000	0.000	56343.855	0.000	0.000	8137630.500	2723168.500	3817480.500	128556.289	0.000	3234339.500	1631384.000	1296041.375	2.142	3192287.750	2188640.000	655752.500	0.000	111890.078	1928.473	0.000	-183.932	0.000	111706.141	111706.141	118609.648	1172834.000	1.939	0.196	5.277	5.048	39.229	3.910	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600832	20141231	318633.500	0.000	0.000	0.000	0.000	0.000	318633.500	0.000	0.000	17625866.000	8041955.000	2357688.000	1300316.500	0.000	5620947.500	1545672.750	865824.500	0.272	9102909.000	4595930.000	1375098.625	0.000	1375098.625	590534.875	0.000	200719.438	0.000	1786621.750	0.000	1177168.250	2506790.250	0.787	0.369	2.857	0.000	51.645	13.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600833	20180930	22308.635	0.000	0.000	0.000	0.000	0.000	22308.635	0.000	0.000	1098743.500	738882.375	80150.703	55487.793	0.000	380489.813	56704.109	65189.344	0.292	654542.188	858732.438	165742.203	0.000	37333.363	5481.988	0.000	41.948	0.000	37375.309	37375.309	29206.818	192350.484	0.862	0.131	2.934	2.891	59.572	4.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600834	20180930	47738.191	0.000	0.000	0.000	0.000	0.000	47738.191	0.000	0.000	2753169.750	517976.250	1191284.500	148.164	0.000	700188.375	580939.938	79742.656	0.167	1472041.500	558011.625	30720.367	0.000	30420.303	30138.943	0.000	4060.001	0.000	34480.305	34480.305	25195.438	706581.000	1.480	0.053	3.084	3.084	53.467	1.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600835	20180930	102273.930	0.000	0.000	0.000	21623.500	0.000	80650.430	0.000	0.000	33137808.000	27924644.000	1539915.750	384972.219	0.000	19853688.000	379599.656	2039257.625	1.994	10660468.000	15909824.000	3068433.000	0.000	1974982.750	214208.109	0.000	-11267.638	0.000	1963715.125	1963715.125	1032456.500	6268215.500	6.129	1.010	10.423	10.399	32.170	9.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600836	20180930	66275.305	0.000	0.000	0.000	0.000	0.000	66275.305	0.000	0.000	3286636.250	2022061.875	511504.125	55895.141	0.000	1959713.000	383950.156	100208.086	0.151	887040.563	1026831.313	179876.484	0.000	4468.450	82.548	0.000	5103.978	0.000	9572.428	9572.428	4671.988	112210.016	0.169	0.007	1.338	1.338	26.989	0.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600837	20180930	1150170.000	0.000	0.000	0.000	0.000	340956.875	809213.125	0.000	0.000	556485312.000	0.000	3193107.000	1310406.500	0.000	0.000	0.000	56357980.000	4.900	117742016.000	16177159.000	4841873.500	0.000	4973700.000	3708112.000	0.000	478197.219	0.000	5451897.000	5451897.000	3587702.750	31448962.000	2.734	0.310	10.237	10.237	21.158	3.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600838	20180930	40088.199	0.000	0.000	0.000	0.000	0.000	40088.199	0.000	0.000	1306011.750	348791.500	115783.875	88043.688	0.000	59007.113	45652.250	183685.750	0.458	1201352.375	50620.789	29929.865	0.000	71650.422	82675.422	0.000	30.067	0.000	71680.484	71680.484	71615.445	396686.063	0.989	0.179	2.997	2.997	91.986	5.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600839	20180930	461624.438	0.000	195.367	195.367	0.000	0.000	461429.063	0.000	0.000	72051304.000	51735164.000	6621970.000	3947296.000	0.000	47824464.000	2857584.750	3569397.000	0.773	12952405.000	57839104.000	6748466.000	0.000	707819.688	67551.219	0.000	14868.791	0.000	722688.500	722688.500	205083.781	4669671.000	1.012	0.044	2.806	2.802	17.977	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600841	20180930	86668.984	0.000	0.000	0.000	34479.730	0.000	52189.254	0.000	0.000	7188138.000	5209903.500	1128197.625	23675.197	0.000	3338868.500	143623.688	1124358.125	1.297	3704541.500	3264102.250	450884.313	0.000	107533.680	76344.109	0.000	187.627	0.000	107721.313	107721.313	114931.656	1168175.125	1.348	0.133	4.274	4.270	51.537	3.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600843	20180930	54858.961	0.000	0.000	0.000	24394.375	0.000	30464.586	0.000	0.000	4098067.000	2577995.000	466440.594	215934.656	0.000	1182669.500	412182.000	908511.813	1.656	2222959.500	2293045.500	647753.500	0.000	200699.297	18896.529	0.000	3031.922	0.000	203731.219	203731.219	135016.266	827258.000	1.508	0.246	4.052	4.048	54.244	6.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH600844	20180930	101652.422	0.000	0.000	0.000	19379.361	0.000	82273.063	0.000	0.000	3490666.500	534081.750	2235804.000	164629.188	0.000	697551.188	42485.844	1761938.125	1.733	2125214.750	1010824.625	187068.094	0.000	-6823.175	-1140.099	0.000	13875.634	0.000	7052.458	7052.458	2909.833	-709392.000	-0.698	0.003	2.091	2.007	60.883	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
